-40,-5,-45,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-40,0,-45,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-40,5,-45,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 38,65
-35,-5,-45,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-35,0,-45,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-35,5,-45,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 38,65
-30,-5,-45,Limbic Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-30,0,-45,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-30,10,-45,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-25,0,-45,Limbic Lobe,Uncus,Brodmann area 20,31
-25,5,-45,Limbic Lobe,Uncus,Brodmann area 38,65
25,0,-45,Limbic Lobe,Uncus,Brodmann area 20,32
25,5,-45,Limbic Lobe,Uncus,Brodmann area 38,66
25,10,-45,Temporal Lobe,*,Brodmann area 38,66
30,-5,-45,Limbic Lobe,Uncus,Brodmann area 20,32
30,0,-45,Limbic Lobe,Uncus,Brodmann area 20,32
35,-5,-45,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
35,0,-45,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
35,5,-45,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 38,66
35,10,-45,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 38,66
35,15,-45,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
40,-5,-45,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
40,0,-45,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
40,5,-45,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 38,66
40,10,-45,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 38,66
45,5,-45,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 38,66
-55,-5,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-50,-10,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-50,-5,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-50,0,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-50,5,-40,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-45,-10,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-45,-5,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-45,0,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-45,5,-40,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-45,10,-40,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-40,-10,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-40,-5,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-40,0,-40,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-40,5,-40,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 38,65
-40,10,-40,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-40,15,-40,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-35,-10,-40,Limbic Lobe,Uncus,Brodmann area 20,31
-35,10,-40,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-35,15,-40,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-30,-10,-40,Limbic Lobe,Uncus,Brodmann area 20,31
-30,-5,-40,Limbic Lobe,Uncus,Brodmann area 20,31
-30,0,-40,Limbic Lobe,Uncus,Brodmann area 20,31
-30,15,-40,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-25,-5,-40,Limbic Lobe,Uncus,Brodmann area 36,61
-25,0,-40,Limbic Lobe,Uncus,Brodmann area 20,31
-25,5,-40,Limbic Lobe,Uncus,Brodmann area 38,65
-25,10,-40,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-25,15,-40,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-20,0,-40,Limbic Lobe,Uncus,Brodmann area 36,61
-20,5,-40,Limbic Lobe,Uncus,Brodmann area 38,65
20,5,-40,Limbic Lobe,Uncus,Brodmann area 38,66
20,10,-40,Limbic Lobe,Uncus,Brodmann area 38,66
25,-5,-40,Limbic Lobe,Uncus,Brodmann area 36,62
25,0,-40,Limbic Lobe,Uncus,Brodmann area 36,62
25,5,-40,Limbic Lobe,Uncus,Brodmann area 38,66
25,10,-40,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
25,15,-40,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
30,-5,-40,Limbic Lobe,Uncus,Brodmann area 20,32
30,0,-40,Limbic Lobe,Uncus,Brodmann area 20,32
30,15,-40,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
30,20,-40,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
35,-10,-40,Limbic Lobe,Uncus,Brodmann area 20,32
35,-5,-40,Limbic Lobe,Uncus,Brodmann area 20,32
35,10,-40,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
35,15,-40,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
35,20,-40,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
40,-10,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
40,-5,-40,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
40,0,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
40,5,-40,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 38,66
40,10,-40,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
40,15,-40,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
45,-10,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
45,-5,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
45,0,-40,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
45,5,-40,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
45,10,-40,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
50,-10,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
50,-5,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
50,0,-40,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
50,5,-40,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
50,10,-40,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
-55,-15,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-55,-10,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-55,-5,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-50,-20,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-50,-15,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-50,-10,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-50,0,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-50,5,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-50,10,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-45,-20,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-45,-15,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-45,-10,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-45,-5,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-45,0,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-45,5,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-45,10,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-45,15,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-40,-20,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-40,-15,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-40,-10,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-40,-5,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-40,0,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-40,5,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-40,10,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-40,15,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-40,20,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-35,-15,-35,Limbic Lobe,Uncus,Brodmann area 20,31
-35,10,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-35,15,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-35,20,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-30,-15,-35,Limbic Lobe,Uncus,Brodmann area 20,31
-30,-10,-35,Limbic Lobe,Uncus,Brodmann area 20,31
-30,15,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-30,20,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-25,-10,-35,Limbic Lobe,Uncus,Brodmann area 28,45
-25,10,-35,Limbic Lobe,Uncus,Brodmann area 38,65
-25,15,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-25,20,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-20,-10,-35,Limbic Lobe,Uncus,Brodmann area 28,45
-20,-5,-35,Limbic Lobe,Uncus,Brodmann area 36,61
-20,0,-35,Limbic Lobe,Uncus,Brodmann area 36,61
-20,5,-35,Limbic Lobe,Uncus,Brodmann area 28,45
-20,10,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
20,-10,-35,Limbic Lobe,Uncus,Brodmann area 28,46
20,-5,-35,Limbic Lobe,Uncus,Brodmann area 36,62
20,0,-35,Limbic Lobe,Uncus,Brodmann area 36,62
20,5,-35,Limbic Lobe,Uncus,Brodmann area 28,46
25,-10,-35,Limbic Lobe,Uncus,Brodmann area 28,46
25,5,-35,Limbic Lobe,Uncus,Brodmann area 36,62
25,10,-35,Limbic Lobe,Uncus,Brodmann area 38,66
25,15,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
30,-15,-35,Limbic Lobe,Uncus,Brodmann area 20,32
30,-10,-35,Limbic Lobe,Uncus,Brodmann area 20,32
30,15,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
30,20,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
35,-15,-35,Limbic Lobe,Uncus,Brodmann area 20,32
35,10,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
35,20,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
40,-20,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
40,-15,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
40,-10,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
40,-5,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
40,0,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
40,5,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
40,10,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
40,15,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
40,20,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
45,-20,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
45,-15,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
45,-10,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
45,-5,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
45,0,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
45,5,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
45,10,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
45,15,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
45,20,-35,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
50,-20,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
50,-15,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
50,-10,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
50,0,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
50,5,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
50,10,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
55,-15,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
55,-10,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
55,-5,-35,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,32
55,5,-35,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
-60,-15,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-60,-10,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-60,-5,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-55,-40,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-55,-35,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-55,-20,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-55,-5,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-55,0,-30,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-55,5,-30,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-50,-40,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-50,-25,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-50,-20,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-50,-5,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-50,0,-30,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-50,10,-30,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-50,15,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-45,-40,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 36,61
-45,-35,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-45,-25,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-45,-20,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-45,-10,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-45,0,-30,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-45,5,-30,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-45,10,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-45,15,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-45,20,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-40,-35,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 36,61
-40,-25,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-40,-20,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-40,-15,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-40,-10,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-40,10,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-40,15,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-40,20,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-35,-25,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36,61
-35,-20,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36,61
-35,15,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-35,20,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-30,-25,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36,61
-30,-20,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36,61
-30,15,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-30,20,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-25,-20,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36,61
-25,-15,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 35,59
-25,5,-30,Limbic Lobe,Uncus,Brodmann area 28,45
-25,10,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-25,15,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-20,-10,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 35,59
-20,-5,-30,Limbic Lobe,Uncus,Brodmann area 28,45
-20,5,-30,Limbic Lobe,Uncus,Brodmann area 28,45
-20,30,-30,Frontal Lobe,Orbital Gyrus,Brodmann area 47,83
-15,-5,-30,Limbic Lobe,Uncus,Brodmann area 28,45
-15,0,-30,Limbic Lobe,Uncus,Brodmann area 28,45
-15,25,-30,Frontal Lobe,Orbital Gyrus,Brodmann area 47,83
-15,30,-30,Frontal Lobe,Orbital Gyrus,Brodmann area 47,83
-10,20,-30,Frontal Lobe,Rectal Gyrus,Brodmann area 11,21
-10,25,-30,Frontal Lobe,Rectal Gyrus,Brodmann area 11,21
5,20,-30,Frontal Lobe,Rectal Gyrus,Brodmann area 11,22
5,25,-30,Frontal Lobe,Rectal Gyrus,Brodmann area 11,22
10,20,-30,Frontal Lobe,Rectal Gyrus,Brodmann area 11,22
10,30,-30,Frontal Lobe,Rectal Gyrus,Brodmann area 11,22
15,-5,-30,Limbic Lobe,Uncus,Brodmann area 28,46
15,0,-30,Limbic Lobe,Uncus,Brodmann area 28,46
15,25,-30,Frontal Lobe,Orbital Gyrus,Brodmann area 47,84
15,30,-30,Frontal Lobe,Orbital Gyrus,Brodmann area 47,84
15,35,-30,Frontal Lobe,Orbital Gyrus,Brodmann area 11,22
20,-10,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 35,60
20,-5,-30,Limbic Lobe,Uncus,Brodmann area 28,46
20,5,-30,Limbic Lobe,Uncus,Brodmann area 28,46
20,30,-30,Frontal Lobe,Orbital Gyrus,Brodmann area 47,84
25,-20,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36,62
25,-15,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 35,60
25,5,-30,Limbic Lobe,Uncus,Brodmann area 28,46
25,10,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
25,15,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
30,-25,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36,62
30,-20,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36,62
30,-15,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36,62
30,15,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
30,20,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
35,-25,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36,62
35,-20,-30,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36,62
35,15,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
35,20,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
40,-25,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
40,-20,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
40,-15,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
40,-10,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
40,10,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
40,15,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
40,20,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
45,-40,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 36,62
45,-35,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
45,-25,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
45,-20,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
45,-10,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
45,0,-30,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
45,5,-30,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
45,10,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
45,15,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
45,20,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
50,-40,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 36,62
50,-25,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
50,-20,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
50,-10,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
50,-5,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
50,0,-30,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
50,10,-30,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
50,15,-30,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,66
55,-40,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
55,-35,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
55,-20,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
55,-5,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
55,0,-30,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
55,5,-30,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
55,10,-30,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,34
60,-15,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
60,-10,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
60,-5,-30,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,32
-60,-35,-25,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-60,-30,-25,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-60,-25,-25,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-60,-20,-25,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-60,-15,-25,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-60,-10,-25,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-60,0,-25,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-55,-55,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 37,63
-55,-50,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 37,63
-55,-45,-25,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 37,63
-55,-40,-25,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 37,63
-55,-35,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-55,-30,-25,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-55,-25,-25,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-55,-10,-25,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-55,-5,-25,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-55,5,-25,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-55,10,-25,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-50,-60,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 37,63
-50,-55,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 37,63
-50,-50,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 37,63
-50,-45,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 37,63
-50,-40,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-50,-30,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-50,-25,-25,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-50,-5,-25,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20,31
-50,5,-25,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21,33
-50,10,-25,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-50,15,-25,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-45,-60,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 37,63
-45,-55,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 37,63
-45,-45,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 37,63
-45,-40,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 36,61
-45,-35,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-45,-30,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-45,-15,-25,Temporal Lobe,Sub-Gyral,Brodmann area 20,31
-45,-10,-25,Temporal Lobe,Sub-Gyral,Brodmann area 20,31
-45,5,-25,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-45,20,-25,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-40,-55,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 37,63
-40,-50,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 37,63
-40,-45,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 37,63
-40,-40,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-40,-35,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 36,61
-40,-30,-25,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36,61
-40,-15,-25,Temporal Lobe,Sub-Gyral,Brodmann area 20,31
-40,-10,-25,Temporal Lobe,Sub-Gyral,Brodmann area 20,31
-40,20,-25,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-35,-40,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-35,-35,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-35,-30,-25,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36,61
-35,10,-25,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-35,15,-25,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-35,20,-25,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-30,-40,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-30,-35,-25,Temporal Lobe,Fusiform Gyrus,Brodmann area 20,31
-30,-30,-25,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36,61
-30,-25,-25,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 35,59
-30,5,-25,Limbic Lobe,Uncus,Brodmann area 28,45
-30,15,-25,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38,65
-30,20,-25,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47,83
